Word,Conc.M,Conc.SD
fellowman,3.62,1.35
flaccid,3.62,1.39
flavoring,3.62,1.02
frostiness,3.62,1.13
gliding,3.62,1.36
greeting,3.62,1.45
grimacing,3.62,1.54
hacking,3.62,1.29
handsfree,3.62,1.47
highwayman,3.62,1.44
homeboy,3.62,1.28
hoverer,3.62,1.24
hydrated,3.62,0.97
incontinence,3.62,1.02
intersect,3.62,1.01
kilowatt,3.62,1.45
levitator,3.62,1.24
lipread,3.62,1.2
longhand,3.62,1.38
lubrication,3.62,1.42
mourner,3.62,1.27
nation,3.62,1.32
nodule,3.62,1.47
onshore,3.62,1.3
opaque,3.62,1.45
overhand,3.62,1.21
peek,3.62,1.21
plateful,3.62,1.47
precook,3.62,1.24
probe,3.62,1.32
project,3.62,1.42
protozoan,3.62,1.47
rearmost,3.62,1.41
recitalist,3.62,1.5
reseal,3.62,1.37
ridiculer,3.62,1.39
rocketry,3.62,1.2
rotating,3.62,1.52
rubdown,3.62,1.27
saccharin,3.62,1.41
saddled,3.62,1.35
scuffed,3.62,1.1
scuffle,3.62,1.21
seventieth,3.62,1.39
sheltered,3.62,1.06
shouter,3.62,1.27
showcasing,3.62,1.12
sizes,3.62,1.08
slid,3.62,1.21
smasher,3.62,1.17
snag,3.62,1.47
spat,3.62,1.77
spearing,3.62,1.58
speed,3.62,1.29
speeder,3.62,1.13
spinal,3.62,1.35
stammerer,3.62,1.3
standup,3.62,1.36
stemmed,3.62,1.24
stiff,3.62,1.32
stocker,3.62,1.5
stretch,3.62,1.37
sweeten,3.62,1.27
three,3.62,1.63
tonsillectomy,3.62,1.5
trencher,3.62,1.44
tuberculosis,3.62,1.39
twinkling,3.62,1.1
unbind,3.62,1.27
unicorn,3.62,1.66
unwrinkled,3.62,1.35
waiver,3.62,1.29
wheelman,3.62,1.24
whisking,3.62,1.45
blood relative,3.62,1.41
health insurance,3.62,1.42
light touch,3.62,1.13
look around,3.62,1.4
multiple choice,3.62,1.32
New Year,3.62,1.47
social event,3.62,1.29
take off,3.62,1.4
advertize,3.61,0.99
agent,3.61,1.34
amnesia,3.61,1.37
babbler,3.61,1.23
baggy,3.61,1.4
barricader,3.61,1.56
blossomless,3.61,1.26
brokerage,3.61,1.31
bunt,3.61,1.47
centenarian,3.61,1.34
chewable,3.61,1.13
cleanness,3.61,1.4
collision,3.61,1.47
commemorator,3.61,1.31
concertmaster,3.61,1.2
confinement,3.61,1.34
congestion,3.61,1.27
converter,3.61,1.29
cosigner,3.61,1.29
costumed,3.61,1.5
creak,3.61,1.42
creasing,3.61,1.26
crosswind,3.61,1.64
cryptographer,3.61,1.44
dismemberment,3.61,1.42
drizzly,3.61,1.4
druggie,3.61,1.29
eaten,3.61,1.5
eyewitness,3.61,1.52
fieldwork,3.61,1.42
flammable,3.61,1.37
gizmo,3.61,1.29
goalkeeping,3.61,1.26
groaning,3.61,1.31
halitosis,3.61,1.27
historiographer,3.61,1.44
hollow,3.61,1.34
hurt,3.61,1.5
ironworking,3.61,1.34
laywoman,3.61,1.52
loiter,3.61,1.31
lyric,3.61,1.4
miles,3.61,1.37
milligram,3.61,1.66
mistflower,3.61,1.64
murder,3.61,1.55
oiler,3.61,1.53
outlaw,3.61,1.31
outline,3.61,1.33
overlord,3.61,1.5
photographical,3.61,1.31
planner,3.61,1.47
preaching,3.61,1.37
prey,3.61,1.42
puppetry,3.61,1.23
radius,3.61,1.17
rape,3.61,1.29
remodeler,3.61,1.2
roughage,3.61,1.45
short,3.61,1.41
shutting,3.61,1.37
stapling,3.61,1.57
steamroll,3.61,1.37
stoning,3.61,1.4
subheading,3.61,1.31
suffix,3.61,1.55
symmetrical,3.61,1.36
synapse,3.61,1.29
tabby,3.61,1.4
taleteller,3.61,1.31
transit,3.61,1.42
tremble,3.61,1.37
twelve,3.61,1.4
unclip,3.61,1.45
uncork,3.61,1.4
undercook,3.61,1.13
vibration,3.61,1.66
wear,3.61,1.4
webby,3.61,1.03
whiskerless,3.61,1.4
wingman,3.61,1.31
wobbling,3.61,1.29
best seller,3.61,1.42
car pool,3.61,1.23
force field,3.61,1.4
jam session,3.61,1.45
patch up,3.61,1.34
sell-by date,3.61,1.48
speed limit,3.61,1.29
armed,3.6,1.28
babbling,3.6,1.32
bruising,3.6,1.32
candlelit,3.6,1.19
candlepower,3.6,1.38
chronogram,3.6,1.44
consulate,3.6,1.35
contributor,3.6,1.19
coupler,3.6,1.26
criminologist,3.6,1.52
dab,3.6,1.29
dissecting,3.6,1.28
dregs,3.6,1.35
electrotherapy,3.6,1.26
erased,3.6,1.38
esophageal,3.6,1.41
flourlike,3.6,1.12
fontsize,3.6,1.5
fraying,3.6,1.45
giggler,3.6,1.32
guru,3.6,0.97
hiss,3.6,1.38
hypnotherapist,3.6,1.35
invitee,3.6,1.38
kneading,3.6,1.44
knockdown,3.6,1.29
laid,3.6,1.55
lowerclassmen,3.6,1.29
millionaire,3.6,1.68
nativity,3.6,1.35
overhead,3.6,1.22
poser,3.6,1.54
roughrider,3.6,1.41
rowing,3.6,1.47
sanitation,3.6,1.43
semiautomatics,3.6,1.25
snatcher,3.6,1.47
splashdown,3.6,1.32
spotted,3.6,1.22
sway,3.6,1.48
swishing,3.6,1.22
swollen,3.6,1.16
tasting,3.6,1
thatching,3.6,1.5
twirler,3.6,1.12
ungloved,3.6,1.22
uphill,3.6,1.48
wallpapering,3.6,1.61
waterproof,3.6,1.35
wheezy,3.6,1.19
winegrowing,3.6,1.35
wobble,3.6,1.47
wraparound,3.6,1.38
book review,3.6,1.22
defense team,3.6,1.35
double date,3.6,1.44
interior designer,3.6,1.25
kick around,3.6,1.54
adoptee,3.59,1.28
aide,3.59,1.21
airflow,3.59,1.24
airstrike,3.59,1.45
amp,3.59,1.45
anatomist,3.59,1.37
anatomy,3.59,1.34
anesthesiology,3.59,1.26
angles,3.59,1.34
antioxidant,3.59,1.28
architecture,3.59,1.31
armored,3.59,1.45
blackened,3.59,1.27
bluetooth,3.59,1.45
bulginess,3.59,1.09
calligraphist,3.59,1.48
carbohydrate,3.59,1.43
cervical,3.59,1.32
chopped,3.59,1.42
cling,3.59,1.3
coated,3.59,1.3
coloring,3.59,1.19
conjoined,3.59,1.21
corked,3.59,1.25
crippled,3.59,1.45
deformity,3.59,1.39
destroyer,3.59,1.38
discolorations,3.59,1.31
dispose,3.59,1.37
drinkable,3.59,1.45
elder,3.59,1.21
expenses,3.59,1.31
eyesight,3.59,1.6
fingered,3.59,1.34
fives,3.59,1.5
flicker,3.59,1.12
flinch,3.59,1.35
flinching,3.59,1.4
full,3.59,1.19
gene,3.59,1.48
habitant,3.59,1.5
hemorrhage,3.59,1.26
hipster,3.59,1.3
honeymoon,3.59,1.27
hooligan,3.59,1.31
horsetrading,3.59,1.35
hub,3.59,1.24
hundredth,3.59,1.5
hurtle,3.59,1.42
husky,3.59,1.45
hydroplane,3.59,1.24
interceptor,3.59,1.55
interior,3.59,1.35
investment,3.59,1.6
lactate,3.59,1.22
lances,3.59,1.5
landscapist,3.59,1.28
leaning,3.59,1.45
lined,3.59,1.43
lumpy,3.59,1.32
lure,3.59,1.4
ma,3.59,1.67
measure,3.59,1.18
mechanics,3.59,1.39
meditating,3.59,1.18
messy,3.59,1.42
millions,3.59,1.38
molester,3.59,1.6
muscularity,3.59,1.37
nextdoor,3.59,1.19
northwest,3.59,1.5
oblong,3.59,1.22
overflowing,3.59,1.3
pathogen,3.59,1.25
pheromone,3.59,1.45
playmaker,3.59,1.19
pleader,3.59,0.89
plugged,3.59,1.35
polio,3.59,1.42
polished,3.59,1.12
polluter,3.59,1.28
polluting,3.59,1.4
prankster,3.59,1.15
race,3.59,1.12
rear,3.59,1.35
reformatory,3.59,1.45
requester,3.59,1.37
ribbed,3.59,1.31
sear,3.59,1.45
shadowboxing,3.59,1.27
shipping,3.59,1.05
shoplift,3.59,1.25
sidestroke,3.59,1.39
slinging,3.59,1.15
sloping,3.59,1.34
soluble,3.59,1.5
speakeasy,3.59,1.45
speckled,3.59,1.62
spinout,3.59,1.37
springing,3.59,1.25
sprinkling,3.59,1.22
sticky,3.59,1.55
suicide,3.59,1.18
suntanned,3.59,1.53
supercontinent,3.59,1.39
tailspin,3.59,1.22
teleconference,3.59,1.38
thrash,3.59,1.12
thudding,3.59,1.37
topple,3.59,1.35
torture,3.59,1.28
traction,3.59,1.35
trapper,3.59,1.31
trickle,3.59,1.42
triple,3.59,1.22
unbuckle,3.59,1.32
undergrowth,3.59,1.39
unveiled,3.59,1.15
upright,3.59,1.48
us,3.59,1.45
varnished,3.59,1.45
vibrating,3.59,1.45
victim,3.59,1.38
volley,3.59,1.15
wadding,3.59,1.34
waddle,3.59,1.37
waddling,3.59,1.39
ward,3.59,1.37
wearing,3.59,1.37
baby talk,3.59,1.37
blue chip,3.59,1.56
death squad,3.59,1.45
face up,3.59,1.25
lump sum,3.59,1.39
night watch,3.59,1.09
oil business,3.59,1.38
smoking gun,3.59,1.55
acetylene,3.58,1.74
aftermarket,3.58,1.45
airspace,3.58,1.33
archive,3.58,1.39
assaulter,3.58,1.53
bannered,3.58,1.3
bearer,3.58,1.28
carsickness,3.58,1.32
checkroom,3.58,1.32
cipher,3.58,1.39
circumciser,3.58,1.55
clanswoman,3.58,1.5
coiner,3.58,1.21
commissary,3.58,1.64
conduit,3.58,1.24
crateful,3.58,1.35
cribbage,3.58,1.6
crier,3.58,1.3
crisped,3.58,1.14
crispness,3.58,1.32
debutant,3.58,1.14
dicer,3.58,1.32
disrobement,3.58,1.32
enshroud,3.58,1.44
epidemiologist,3.58,1.64
exhalation,3.58,1.45
expander,3.58,1.36
facility,3.58,1.53
fallopian,3.58,1.42
fluting,3.58,1.28
fruiter,3.58,1.36
fume,3.58,1.5
funnyman,3.58,1.35
haiku,3.58,1.45
hamlet,3.58,1.44
harasser,3.58,1.36
headroom,3.58,1.5
hemisphere,3.58,1.39
hernia,3.58,1.32
humpy,3.58,1.39
huntswoman,3.58,1.28
hypodermic,3.58,1.58
interrupter,3.58,1.42
leafed,3.58,1.17
legged,3.58,1.06
limelighter,3.58,1.41
lobotomize,3.58,1.47
mange,3.58,1.32
manifold,3.58,1.41
microprobe,3.58,1.59
mononucleosis,3.58,1.5
motoring,3.58,1.3
nymph,3.58,1.47
organizer,3.58,1.39
paddler,3.58,1.21
palpitate,3.58,1.5
pinkness,3.58,1.33
pliable,3.58,1.47
propagator,3.58,1.5
quizmaster,3.58,1.36
restack,3.58,1.35
rollaway,3.58,1.35
smelling,3.58,1.3
soaked,3.58,1.42
spammer,3.58,1.32
spinster,3.58,1.36
squeaker,3.58,1.55
stoke,3.58,1.53
strummer,3.58,1.39
symposium,3.58,1.41
teething,3.58,1.33
tenement,3.58,1.67
toehold,3.58,1.32
tonguing,3.58,1.24
twentieth,3.58,1.53
unlatch,3.58,1.14
unsharpened,3.58,1.3
volcanologist,3.58,1.59
watching,3.58,1.12
welting,3.58,1.56
whistler,3.58,1.33
windproof,3.58,1.28
woolgatherer,3.58,1.38
double take,3.58,1.3
eat out,3.58,1.42
fall flat,3.58,1.24
look back,3.58,1.63
pension fund,3.58,1.5
pole position,3.58,1.39
run off,3.58,1.27
analgesic,3.57,1.59
archivist,3.57,1.43
axis,3.57,1.37
betting,3.57,1.33
boxlike,3.57,1.17
breathed,3.57,1.36
bristled,3.57,1.6
burying,3.57,1.2
capsize,3.57,1.33
ceremony,3.57,0.96
chainless,3.57,1.38
childbearing,3.57,1.35
compartment,3.57,1.4
consumer,3.57,1.45
counting,3.57,1.32
croaker,3.57,1.34
dilation,3.57,1.26
enzyme,3.57,1.41
examiner,3.57,1.17
faggot,3.57,1.64
fiat,3.57,1.67
fidgeting,3.57,1.32
fireproofing,3.57,1.37
folk,3.57,1.53
footing,3.57,1.14
freeloader,3.57,1.19
gentleman,3.57,1.32
gilded,3.57,1.57
glazing,3.57,1.26
glen,3.57,1.27
hangover,3.57,1.43
herbal,3.57,1.17
holler,3.57,1.48
hydroxide,3.57,1.35
hyphenated,3.57,1.5
indigestion,3.57,1.3
kink,3.57,1.37
lacerated,3.57,1.19
leaky,3.57,1.33
leapfrogging,3.57,1.45
leapt,3.57,1.43
leukemia,3.57,1.45
live,3.57,1.22
lowercase,3.57,1.57
media,3.57,1.19
monthly,3.57,1.53
mummification,3.57,1.53
mushy,3.57,1.32
neigh,3.57,1.64
ninth,3.57,1.62
overweight,3.57,1.41
oxygenator,3.57,1.33
penciling,3.57,1.43
pensioner,3.57,1.43
pointed,3.57,1.37
prospector,3.57,1.6
purifier,3.57,1.32
rap,3.57,1.2
ray,3.57,1.33
reaper,3.57,1.45
sacker,3.57,1.25
sculpt,3.57,1.29
seller,3.57,1.53
sentence,3.57,1.32
shorthand,3.57,1.5
shrivel,3.57,1.26
shutoff,3.57,1.64
sideswipe,3.57,1
skinny,3.57,1.55
sogginess,3.57,1.35
spaying,3.57,1.44
stagger,3.57,1.43
stinkwood,3.57,1.67
stony,3.57,1.23
straggler,3.57,1.26
strum,3.57,1.43
strutting,3.57,1.26
subscript,3.57,1.55
terminator,3.57,1.23
threw,3.57,1.41
timeline,3.57,1.57
toot,3.57,1.45
tracer,3.57,1.45
tread,3.57,1.4
turbulence,3.57,1.29
tweeze,3.57,1.37
unroasted,3.57,1.23
upward,3.57,1.48
volleying,3.57,1.16
walkup,3.57,1.27
wetted,3.57,1.32
wireless,3.57,1.62
anorexia nervosa,3.57,1.38
cannon fodder,3.57,1.12
conference call,3.57,1.57
federal reserve,3.57,1.35
half brother,3.57,1.53
tobacco industry,3.57,1.45
working out,3.57,1.23
zoom in,3.57,1.4
additive,3.56,1.5
aneurism,3.56,1.47
answerer,3.56,1.48
brittle,3.56,1.37
busty,3.56,1.19
chilly,3.56,1.34
churchgoer,3.56,1.28
coagulant,3.56,1.53
corroborator,3.56,1.19
crock,3.56,1.42
crusted,3.56,1.34
cumulus,3.56,1.5
cupid,3.56,1.55
decimeter,3.56,1.66
decoder,3.56,1.25
demolitionist,3.56,1.25
docket,3.56,1.28
earache,3.56,1.48
echogram,3.56,1.5
electric,3.56,1.33
envelop,3.56,1.34
epidermal,3.56,1.45
eruption,3.56,1.15
etymologist,3.56,1.53
extract,3.56,1.48
faints,3.56,1.15
firestorm,3.56,1.5
fleshy,3.56,1.01
fogged,3.56,1.37
forager,3.56,1.26
fused,3.56,1.19
growler,3.56,1.19
grunt,3.56,1.56
gusher,3.56,1.34
gyration,3.56,1.39
hatless,3.56,1.66
haziness,3.56,1.37
hideaway,3.56,1.08
inky,3.56,1.37
intoxicated,3.56,1.31
inverter,3.56,1.5
knockout,3.56,1.42
lopsided,3.56,1.34
lunar,3.56,1.22
mashing,3.56,1.53
mender,3.56,1.36
militiaman,3.56,1.47
mine,3.56,1.85
noisemaking,3.56,1.34
noisy,3.56,1.5
nonorganic,3.56,1.53
northbound,3.56,1.4
orbiter,3.56,1.28
outback,3.56,1.42
personnel,3.56,1.4
phishing,3.56,1.42
pillager,3.56,1.25
playwright,3.56,1.58
presoak,3.56,1.22
prostrate,3.56,1.69
pummel,3.56,1.29
read,3.56,1.45
redraw,3.56,1.22
retard,3.56,1.5
scammer,3.56,1.45
silvertip,3.56,1.5
sixty,3.56,1.72
slender,3.56,1.05
slicing,3.56,1.19
slouch,3.56,1.19
staining,3.56,1.45
stonewall,3.56,1.66
supercharger,3.56,1.53
swaddle,3.56,1.5
taper,3.56,1.5
tweeter,3.56,1.25
unflavored,3.56,1.37
unstitched,3.56,1.25
unwoven,3.56,1.08
waitlist,3.56,1.28
warm,3.56,1.42
waterlogged,3.56,1.36
weaponry,3.56,1.4
whiten,3.56,1.19
word,3.56,1.63
wrangler,3.56,1.28
air space,3.56,1.5
block off,3.56,1.26
career coach,3.56,1.36
chat room,3.56,1.39
court order,3.56,1.58
foster care,3.56,1.28
hammer out,3.56,1.12
heart disease,3.56,1.47
hot line,3.56,1.26
last name,3.56,1.5
look up,3.56,1.29
natural resource,3.56,1.42
show business,3.56,1.4
step forward,3.56,1.45
turn away,3.56,1.34
antifungal,3.55,1.12
banking,3.55,1.24
clear,3.55,1.3
clobber,3.55,1.35
critic,3.55,1.55
derail,3.55,1.33
disarm,3.55,1.27
documentation,3.55,1.35
drank,3.55,1.33
edible,3.55,1.38
emboss,3.55,1.35
embossing,3.55,1.55
famine,3.55,1.4
fell,3.55,1.3
flavor,3.55,1.24
glistening,3.55,1.24
grumbling,3.55,1.38
hypothermia,3.55,1.15
illuminate,3.55,1.27
infestation,3.55,1.18
kneader,3.55,1.55
litigator,3.55,1.43
marinate,3.55,1.48
marshy,3.55,1.24
migration,3.55,1.35
moneyman,3.55,1.3
petite,3.55,1.43
plumed,3.55,1.32
powdery,3.55,1.12
pulpy,3.55,1.27
rebuilt,3.55,1.21
recoil,3.55,1.33
redecorate,3.55,1.3
rewrite,3.55,1.4
scatter,3.55,1.21
searing,3.55,1.15
shrink,3.55,1.35
stuck,3.55,1.33
subcommittee,3.55,1.27
taster,3.55,1.45
tying,3.55,1.43
unfold,3.55,1.53
unleash,3.55,1.12
ventriloquism,3.55,1.09
wrote,3.55,1.12
blood poisoning,3.55,1.33
board up,3.55,1.15
dress up,3.55,1.26
eye contact,3.55,1.4
nuclear power,3.55,1.38
prop up,3.55,1.33
roman catholic,3.55,1.43
spring break,3.55,1.38
straighten up,3.55,1.43
acidic,3.54,1.39
armload,3.54,1.32
backlit,3.54,1.14
bacterial,3.54,1.37
balsamic,3.54,1.28
billing,3.54,1.29
blackness,3.54,1.56
bloodbath,3.54,1.2
bobbing,3.54,1.21
botanical,3.54,1.32
branchy,3.54,1.32
closefisted,3.54,1.23
colorblind,3.54,1.29
conqueror,3.54,1.5
convoy,3.54,1.4
cryptography,3.54,1.27
cylindrical,3.54,1.53
debutante,3.54,1.28
degreaser,3.54,1.32
detailer,3.54,1.2
developer,3.54,1.35
dialysis,3.54,1.5
donor,3.54,1.3
dried,3.54,1.36
drifter,3.54,1.27
educationalist,3.54,1.41
eldercare,3.54,1.4
emulsifier,3.54,1.35
executer,3.54,1.61
feeler,3.54,1.44
firefight,3.54,1.35
firm,3.54,1.37
fixer,3.54,0.88
fleecy,3.54,1.32
fondling,3.54,1.26
frameless,3.54,1.53
freebee,3.54,1.37
gait,3.54,1.33
gambling,3.54,1.45
gateless,3.54,1.32
goo,3.54,1.29
grandmaster,3.54,1.61
grazing,3.54,1.48
headshake,3.54,1.56
herbalist,3.54,1.61
him,3.54,1.37
horsey,3.54,1.35
housemaster,3.54,1.48
huge,3.54,1.35
hydration,3.54,1.37
illness,3.54,1.29
joist,3.54,1.38
knobby,3.54,1.07
levy,3.54,1.4
matter,3.54,1.45
methanol,3.54,1.28
monsieur,3.54,1.48
mounting,3.54,1.04
nestling,3.54,1.17
nonvoter,3.54,1.39
nudism,3.54,1.43
oaken,3.54,1.36
orthopedics,3.54,1.2
overhanging,3.54,1.28
pancreatitis,3.54,1.44
papermaking,3.54,1.4
partitioner,3.54,1.56
patriarch,3.54,1.21
pay,3.54,1.41
pecked,3.54,1.27
peeper,3.54,1.43
pictorial,3.54,1.29
pounding,3.54,1.45
prancing,3.54,1.43
quickstep,3.54,1.5
rang,3.54,1.48
rehydrate,3.54,0.93
reseed,3.54,1.25
revolving,3.54,1.33
riboflavin,3.54,1.61
rowed,3.54,1.2
saggy,3.54,1.24
scalded,3.54,1.33
scalping,3.54,1.1
scarred,3.54,1.44
screwball,3.54,1.5
semiautomatic,3.54,1.23
shivering,3.54,1.32
shorter,3.54,1.4
slaver,3.54,1.42
slither,3.54,1.14
space,3.54,1.48
sparkly,3.54,1.42
sputtering,3.54,1.17
steaminess,3.54,1.3
sunglow,3.54,1.41
swung,3.54,1.35
toll,3.54,1.33
trigonometry,3.54,1.48
tripe,3.54,1.74
twentyfold,3.54,1.56
unarmed,3.54,1.35
unlace,3.54,1.37
unloader,3.54,1.61
unyoked,3.54,1.28
vaulting,3.54,1.2
venue,3.54,1.48
ware,3.54,1.61
warty,3.54,1.63
yelp,3.54,1.2
move around,3.54,1.43
news reader,3.54,1.37
old timer,3.54,1.4
speech act,3.54,1.5
spin doctor,3.54,1.55
acupressure,3.53,1.28
bigger,3.53,1.31
castration,3.53,1.25
concave,3.53,1.41
contraction,3.53,1.5
cool,3.53,1.07
decoration,3.53,1.43
descendant,3.53,1.53
fallen,3.53,1.43
filthy,3.53,1.36
grant,3.53,1.25
irrigate,3.53,1.41
looking,3.53,1.46
mating,3.53,1.31
partner,3.53,1.14
porno,3.53,1.57
refuel,3.53,1.28
rising,3.53,0.97
sideways,3.53,1.28
songwriting,3.53,1.11
tunneled,3.53,1.36
unsigned,3.53,1.38
yankee,3.53,1.33
mail service,3.53,1.48
power grid,3.53,1.53
alien,3.52,1.45
amuser,3.52,1.34
angioplasty,3.52,1.35
annotator,3.52,1.23
anthologist,3.52,1.4
asphyxia,3.52,1.2
assets,3.52,1.24
barbarian,3.52,1.5
barebacked,3.52,1.42
bash,3.52,1.33
bawl,3.52,1.31
bladelike,3.52,1.25
bleating,3.52,1.56
blistery,3.52,1.35
bloodiness,3.52,1.29
bluegrass,3.52,1.6
blurred,3.52,1.24
boarder,3.52,1.47
botulism,3.52,1.08
branded,3.52,1.27
broadcasting,3.52,1.28
bronchitis,3.52,1.24
bubbly,3.52,1.24
campaigner,3.52,1.5
cannibalization,3.52,1.36
caroling,3.52,1.55
cartography,3.52,1.53
chronographer,3.52,1.33
cinematography,3.52,1.29
circulator,3.52,1.55
clansman,3.52,1.39
clerking,3.52,1
cloudless,3.52,1.43
combust,3.52,1.35
community,3.52,1.37
contest,3.52,1.24
coordinator,3.52,1.33
dangling,3.52,1.45
deacon,3.52,1.64
dehydration,3.52,1.28
disfigurement,3.52,1.12
doodad,3.52,1.5
down,3.52,1.5
dropout,3.52,1.28
duplicator,3.52,1.48
dyer,3.52,1.65
entering,3.52,1.12
exhibition,3.52,1.27
fiance,3.52,1.67
filing,3.52,1.36
flyaway,3.52,1.3
folks,3.52,1.4
foreword,3.52,1.7
frothiness,3.52,1.18
frowner,3.52,1.33
gadgetry,3.52,1.38
gangrenous,3.52,1.45
glisten,3.52,1.15
grab,3.52,1.58
graze,3.52,1.39
grew,3.52,1.24
handout,3.52,1.22
healer,3.52,1.34
heavyweight,3.52,1.33
hibernator,3.52,1.33
highjack,3.52,1.33
hurled,3.52,1.15
hyperthermia,3.52,1.48
illuminator,3.52,1.06
immobility,3.52,1.4
individual,3.52,1.38
inline,3.52,1.27
jiggle,3.52,1.27
layer,3.52,1.4
lease,3.52,1.5
links,3.52,1.29
lockless,3.52,1.17
lopsidedly,3.52,1.15
magnification,3.52,1.27
manned,3.52,1.36
manufacturing,3.52,0.99
measuring,3.52,1.34
meshed,3.52,1.37
milky,3.52,1.34
mooning,3.52,1.44
mutation,3.52,1.28
nearsighted,3.52,1.28
noise,3.52,1.4
nondairy,3.52,1.62
odor,3.52,1.16
opponent,3.52,1.55
osteoarthritis,3.52,1.42
paralysis,3.52,1.28
patterned,3.52,1.29
penetration,3.52,1.31
percussion,3.52,1.4
pinned,3.52,1.4
pisser,3.52,1.53
playtime,3.52,1.43
plucked,3.52,1.48
praying,3.52,1.42
preparer,3.52,1.42
privateer,3.52,1.39
proofreading,3.52,1.48
prophylactic,3.52,1.47
puffed,3.52,1.12
quadrant,3.52,1.37
regurgitate,3.52,1.34
riches,3.52,1.36
ridged,3.52,1.41
roadie,3.52,1.55
secretion,3.52,1.25
sect,3.52,1.18
semifinalist,3.52,1.26
shindig,3.52,1.3
shush,3.52,1.5
silverwork,3.52,1.41
slash,3.52,1.09
smeared,3.52,1.42
smolder,3.52,1.36
snuggle,3.52,1.19
soiled,3.52,1.21
southeastern,3.52,1.37
spar,3.52,1.5
squatted,3.52,1.53
squealer,3.52,1.37
state,3.52,1.45
sulphate,3.52,1.53
swaggerer,3.52,1.48
switcher,3.52,1.23
tattletale,3.52,1.58
teary,3.52,1.31
teenage,3.52,1.48
thicken,3.52,1.34
threesome,3.52,1.4
tinkle,3.52,1.4
troubleshooter,3.52,1.36
tuition,3.52,1.35
tutoring,3.52,1.06
tweet,3.52,1.26
veterinary,3.52,1.34
vignette,3.52,1.31
waving,3.52,1.4
weeper,3.52,1.34
whimpering,3.52,1.26
workload,3.52,1.18
wrinkly,3.52,1.4
zigzag,3.52,1.53
air pressure,3.52,1.48
art deco,3.52,1.23
brain teaser,3.52,1.5
chip at,3.52,1.56
cold feet,3.52,1.6
high noon,3.52,1.48
high speed,3.52,1.38
latch on,3.52,1.31
leap out,3.52,1.7
map out,3.52,1.34
move out,3.52,1.29
photo finish,3.52,1.27
ride away,3.52,1.28
sexual abuse,3.52,1.45
sound wave,3.52,1.27
testing ground,3.52,1.4
training program,3.52,1.58
vanity fair,3.52,1.56
virus infection,3.52,1.36
airsick,3.5,1.29
angle,3.5,1.43
anterior,3.5,1.56
antivirus,3.5,1.55
appointee,3.5,1.31
archduchess,3.5,1.56
arithmetician,3.5,1.63
arthritis,3.5,1.35
asymmetric,3.5,1.37
audio,3.5,1.35
awarder,3.5,1.27
babyface,3.5,1.23
baloney,3.5,1.56
bleeder,3.5,1.22
bombproof,3.5,1.33
boned,3.5,1.28
bootlicker,3.5,1.3
built,3.5,1.3
bunch,3.5,1.36
buzzing,3.5,1.36
bypass,3.5,1.45
capturer,3.5,1.48
chiseled,3.5,1.02
climate,3.5,1.48
clothe,3.5,1.63
cohabitant,3.5,1.5
communist,3.5,1.58
concoction,3.5,1.31
cranial,3.5,1.45
darning,3.5,1.41
decapitator,3.5,1.3
deflector,3.5,1.44
distill,3.5,1.29
doughy,3.5,1.35
dustless,3.5,1.45
dweller,3.5,1.46
elliptical,3.5,1.45
entomb,3.5,1.5
envoy,3.5,1.43
ethnologist,3.5,1.41
exhibit,3.5,1.29
exporter,3.5,1.26
fatality,3.5,1.41
felony,3.5,1.32
fenceless,3.5,1.38
filtration,3.5,1.33
furrowed,3.5,1.45
gaming,3.5,1.24
graphologist,3.5,1.62
greener,3.5,1.42
gynecology,3.5,1.45
halter,3.5,1.67
himself,3.5,1.37
hindu,3.5,1.55
housesit,3.5,1.32
identical,3.5,1.43
impersonator,3.5,1.53
inauguration,3.5,1.38
incubate,3.5,1.24
isotope,3.5,1.6
junior,3.5,1.26
kinsman,3.5,1.42
lateral,3.5,1.3
leviathan,3.5,1.5
magnifying,3.5,1.4
mainsheet,3.5,1.57
malnourishment,3.5,1.2
malware,3.5,1.37
mealtime,3.5,1.33
mend,3.5,1.26
mesquite,3.5,1.59
midmorning,3.5,1.26
mirrored,3.5,1.43
moistness,3.5,1.39
multimedia,3.5,1.42
murmuring,3.5,1.36
name,3.5,1.29
nigger,3.5,1.8
nonfiction,3.5,1.32
nonskid,3.5,1.27
nonsurgical,3.5,1.37
nunnery,3.5,1.56
nutrient,3.5,1.07
occupant,3.5,1.17
offside,3.5,1.41
oriental,3.5,1.26
ozone,3.5,1.5
pain,3.5,1.58
penetrate,3.5,1.35
photolithography,3.5,1.24
piazza,3.5,1.5
playschool,3.5,1.36
poetry,3.5,1.37
presidency,3.5,1.36
procurer,3.5,1.14
puberty,3.5,1.46
puffiness,3.5,1.1
pusher,3.5,1.1
radiocast,3.5,1.25
reaching,3.5,1.17
rebuild,3.5,1.31
registry,3.5,1.35
relock,3.5,1.4
roaring,3.5,1.33
rounded,3.5,1.53
rung,3.5,1.58
scholar,3.5,1.48
scrapper,3.5,1.46
screamer,3.5,1.29
seminary,3.5,1.55
serenade,3.5,1.41
serpentine,3.5,1.53
setup,3.5,1.43
shaded,3.5,1.4
shunt,3.5,1.5
skirting,3.5,1.18
smelting,3.5,1.3
soreness,3.5,1.26
